Network,Node,Degree,PageRank,Betweenness,Community,Label
Marvel,"WORTHINGTON, WARREN ",28,9.290344171199597e-05,3.6990696096887433e-06,5,Regular
Marvel,VULTURE/ADRIAN TOOME,193,0.00048282371127389293,0.0002754089145761854,1,Regular
Marvel,VULTURE II/BLACKIE D,15,6.012614836525955e-05,0.0,1,Regular
Marvel,"OSBORN, HARRY",243,0.0006472201969476903,0.0003953867770112257,1,Regular
Marvel,"STACY, CAPT. GEORGE",61,0.0001779854877165837,1.2124152447571706e-05,1,Regular
Marvel,"STACY, GWEN",88,0.00025446228156230955,3.443575589785738e-05,1,Regular
Marvel,GREEN GOBLIN/NORMAN ,262,0.000739404200709993,0.002227505854609321,1,Regular
Marvel,SILVERMANE/SILVIO MA,151,0.00040469768273957476,0.00020753534203741782,1,Regular
Marvel,GREEN GOBLIN III/BAR,18,6.895774836529958e-05,2.6209189622869467e-08,1,Regular
Marvel,"PULASKI, JOSEPHINE J",9,4.632574922294013e-05,0.0,1,Regular
Marvel,"SHIFFMAN, MAXIE",21,8.143128409281579e-05,1.5918228517746918e-06,1,Regular
Marvel,"OSBORN, LIZ ALLAN",321,0.0008791658251454536,0.0012508227130442887,1,Regular
Marvel,"MCKEEVER, TINY",48,0.00014438403690603818,2.889337080479108e-05,1,Regular
Marvel,"IONELLO, JASON",54,0.00016188382624594263,3.4451386732936195e-05,1,Regular
Marvel,GLADIATOR II,222,0.0005110243061142177,0.00039846623318992255,0,Regular
Marvel,"RICHARDS, FRANKLIN B",635,0.0015189176522078765,0.0017285919962803638,13,Top Node
Marvel,ARISHEM [CELESTIAL],171,0.0003963824530774483,0.0001833868167884325,7,Regular
Marvel,ZIRAN,152,0.0003501775068906223,0.00010881575545832149,7,Regular
Marvel,GAMMENON [CELESTIAL],138,0.0003188086913098336,0.00012197819557505422,7,Regular
Marvel,ONE ABOVE ALL [CELES,122,0.00027905682987673544,3.1307050801786216e-05,7,Regular
Marvel,WONG,444,0.0012666412252507046,0.0037195932765037762,2,Regular
Marvel,CLEA,246,0.0007415962708192168,0.0014044727097181466,2,Regular
Marvel,UMAR,84,0.00025986622645455144,0.00014645343775601937,2,Regular
Marvel,"ALRAUNE, MARLENE",85,0.0002951051639438895,0.0003116071448051196,1,Regular
Marvel,JESTER/JONATHAN POWE,26,9.803092456453624e-05,8.105843542423293e-06,1,Regular
Marvel,DAREDEVIL/MATT MURDO,967,0.0028209170061638087,0.04001814778173503,1,Top Node
Marvel,NEDDA,14,7.82139302621227e-05,7.06797909261541e-06,1,Regular
Marvel,"LANDERS, GENA",33,0.00014116686747717096,7.95073567394426e-05,1,Regular
Marvel,"CRAWLEY, BETRAND",41,0.0001523750196688908,0.0001151164196617962,1,Regular
Marvel,"MANOLIS, LT. NICK",38,0.00012554144807160766,7.7031822364684e-06,1,Regular
Marvel,FRENCHIE/JEAN-PAUL D,123,0.00041307314295325407,0.0008557482326414286,1,Regular
Marvel,"BUSHMAN, RAOUL",25,0.00015119286811002372,3.5286843210184524e-05,1,Regular
Marvel,"LANDERS, RICKY",14,8.563374822616963e-05,0.0,1,Regular
Marvel,SAMUELS,13,7.396003809386243e-05,6.727897691656183e-07,1,Regular
Marvel,"LANDERS, RAY",14,8.563374822616963e-05,0.0,1,Regular
Marvel,"MASTERS, ALICIA REIS",438,0.0011335987638740625,0.00274303380075703,13,Regular
Marvel,FEAR EATER/KKALLAKKU,18,7.766404112536225e-05,1.684119773767557e-06,2,Regular
Marvel,LURKING UNKNOWN,17,6.680455976044322e-05,1.7441341544966016e-06,2,Regular
Marvel,"WOLFE, SARA",98,0.0003064073198226364,0.00015324082041894398,2,Regular
Marvel,DWELLER IN DARKNESS,33,0.0001172042882496006,3.810901478995336e-05,2,Regular
Marvel,SCARECROW II,17,6.992657228511946e-05,8.316612985828998e-06,2,Regular
Marvel,NOX,16,7.211263562842903e-05,3.332570501426508e-07,2,Regular
Marvel,RINTRAH,146,0.00040118620954893673,0.00040308032871468763,2,Regular
Marvel,PHOBOS,12,5.847070312378336e-05,0.0,2,Regular
Marvel,DEIMOS,12,5.847070312378336e-05,0.0,2,Regular
Marvel,"CHANG, IMEI",73,0.0002406464515236889,0.00012607487770612664,2,Regular
Marvel,TOPAZ,63,0.000245303155395555,9.559274064186724e-05,2,Regular
Marvel,DR. DRUID/ANTHONY LU,481,0.0011039068415444895,0.005300270603664495,8,Regular
Marvel,BARON BLOOD II/VICTO,38,0.0001261249723201389,9.013389531789267e-06,2,Regular
Marvel,"BLESSING, MORGANA",60,0.00019384559645943878,3.906651139052373e-05,2,Regular
Marvel,PIP/PRINCE GOFERN,229,0.0005277370308125735,0.0003226468638827683,8,Regular
Marvel,GAMORA,229,0.000514411830740509,0.00025579405086983373,8,Regular
Marvel,FRANKENSURFER/BORGO,5,3.843164216967291e-05,3.793547306843036e-07,0,Regular
Marvel,"VON FRANKENSTEIN, BA",9,4.888970656781756e-05,1.4444606911314402e-06,0,Regular
Marvel,DRACULA/VLAD TEPES,150,0.0005070436358425164,0.0015857166146390942,2,Regular
Marvel,DR. DOOM/VICTOR VON ,648,0.0017921545660653155,0.0063702910122285655,8,Top Node
Marvel,CERBERUS,41,0.0001167091468850388,3.4313023693060755e-06,7,Regular
Marvel,HELA [ASGARDIAN],292,0.0006797537328633956,0.00205873709412137,7,Regular
Marvel,FIRELORD/PYREUS KRIL,206,0.0004807469930816336,0.0005228995035021155,7,Regular
Marvel,AGAMOTTO,40,0.00014813500989922275,4.017830923261978e-05,2,Regular
Marvel,SILVER DAGGER/ISAIAH,32,0.00011198975565041098,1.939860141256803e-05,2,Regular
Marvel,"CAESAR, JULIUS",7,4.443705878496624e-05,0.0,8,Regular
Marvel,ZOTA,8,4.769994839712736e-05,0.0,8,Regular
Marvel,THANOS,374,0.0009124370949193748,0.0029382473098952685,8,Regular
Marvel,CLEOPATRA,8,4.769994839712736e-05,0.0,8,Regular
Marvel,MEPHISTA,15,6.561426647270199e-05,8.058017727639e-08,2,Regular
Marvel,MEPHISTO,395,0.001029218338575647,0.0032991136176433672,7,Regular
Marvel,SATANNISH,61,0.00018714098358952886,0.00014697180043255994,0,Regular
Marvel,"SLOAN, DR.",55,0.00015709156315083184,5.636149377353976e-06,1,Regular
Marvel,HOBGOBLIN III/LEFTY ,10,4.7541186363312977e-05,0.0,1,Regular
Marvel,HOBGOBLIN II/RODERIC,134,0.000356065918911699,8.784555009876974e-05,1,Regular
Marvel,FROG-MAN II/EUGENE P,34,0.00011583457568015525,1.438019463184538e-05,1,Regular
Marvel,"LUBENSKI, NATE",148,0.0003870887880195249,0.0001373209530096552,1,Regular
Marvel,FOREIGNER/RAFAEL BAS,127,0.00033898746959935345,0.00014575283707763108,1,Regular
Marvel,"BANNON, LANCE",137,0.0003538147395188553,5.6678681151527816e-05,1,Regular
Marvel,"MUGGINS, MAMIE",107,0.00027532348112820364,2.7305368494021613e-05,1,Regular
Marvel,THINKER,215,0.0005200535707874659,0.00047481418375887313,3,Regular
Marvel,"HOCHBERG, ROGER",51,0.00015143204645722488,1.7411156823379088e-05,1,Regular
Marvel,LIZARD/DR. CURTIS CO,161,0.0004600961828198637,0.0008148315355464228,1,Regular
Marvel,"KINGSLEY, DANIEL",49,0.000137778992751807,4.110035029679996e-06,1,Regular
Marvel,"JAMESON, MARLA MADIS",251,0.0007007894539356906,0.0010455619026636669,1,Regular
Marvel,"COUNT NEFARIA, LUCHI",140,0.0003521501544888729,0.0002881853455527916,0,Regular
Marvel,PLANTMAN/SAM SMITHER,169,0.000407846892407322,0.00012553555250363922,2,Regular
Marvel,SCARECROW/EBENEZER L,97,0.00025488763396635324,6.382919154919914e-05,2,Regular
Marvel,ZELDA,37,0.00010879951216204533,6.223606740254255e-06,5,Regular
Marvel,EEL/LEOPOLD STRYKE,89,0.0002205708745620436,2.6950699874912772e-05,2,Regular
Marvel,"CANTOR, VERA",125,0.0003156400770708872,0.00010891102672070964,5,Regular
Marvel,PORCUPINE/ALEX GENTR,140,0.0003256971853223389,3.5090818826907325e-05,2,Regular
Marvel,UNICORN/MYLOS MASARY,84,0.00020847486488693233,1.4036676311122962e-05,0,Regular
Marvel,"HENDERSHOOT, COLONEL",23,7.154617954230311e-05,2.4934232021455994e-07,5,Regular
Marvel,"FREDERICKS, GENERAL",47,0.00012694627452757812,6.303356176425216e-06,5,Regular
Marvel,PENANCE/MONET ST. CR,163,0.0004527246888543061,0.0005928994321858656,5,Regular
Marvel,SUPREME ONE,10,4.7074684079823485e-05,1.275952881611988e-08,5,Regular
Marvel,LUCIFER,26,8.463957822721268e-05,4.974402437762728e-06,5,Regular
Marvel,UNUS THE UNTOUCHABLE,100,0.00024842531030742654,4.5358850980001664e-05,5,Regular
Marvel,DOMINUS,8,4.247356358750588e-05,0.0,5,Regular
Marvel,MIMIC/CALVIN RANKIN,111,0.00027612520949580786,7.04011386432314e-05,5,Regular
Marvel,KUKULCAN/VIRAKO/QUET,41,0.00011720826004205567,5.030582153397884e-06,7,Regular
Marvel,TOLOC,11,5.018226990176411e-05,0.0,5,Regular
Marvel,RAMON,11,5.018226990176411e-05,0.0,5,Regular
Marvel,EL TIGRE,15,5.934297947197927e-05,6.839891112009355e-07,5,Regular
Marvel,PUPPET MASTER/PHILLI,226,0.0005416617102052156,0.0012277314088180236,8,Regular
Marvel,LOCUST,13,5.24082463199226e-05,0.0,2,Regular
Marvel,BANSHEE/SEAN CASSIDY,502,0.0012251448427445996,0.006304311473167852,5,Regular
Marvel,OGRE,81,0.00020569558731013254,2.2592720791465095e-05,11,Regular
Marvel,SUPER-ADAPTOID/ALESS,108,0.00025984509737314365,8.862869144662388e-05,11,Regular
Marvel,LIVING MUMMY,118,0.00026855995124441074,3.370029827056806e-06,2,Regular
Marvel,HUMAN TORCH ANDROID/,343,0.0008831180664967116,0.0023083627846695073,2,Regular
Marvel,BUCKY/BUCKY BARNES,128,0.0004207890416515694,0.0005617967219841447,2,Regular
Marvel,"DEAN, BETTY",10,5.114720765685055e-05,0.0,2,Regular
Marvel,U-MAN/MERRANO,74,0.0002017310585289696,0.00021816227302931074,2,Regular
Marvel,"CHURCHILL, SIR WINST",31,0.00011120323300572443,5.398043603885245e-06,2,Regular
Marvel,TORO/TOM RAYMOND,116,0.0003564674706340537,0.00017990370819390183,2,Regular
Marvel,SPITFIRE/LADY JACQUE,107,0.00036552859869093727,0.0005231859793055553,2,Regular
Marvel,WHIZZER/ROBERT L. FR,203,0.0004800149681559138,0.0009681858563516135,2,Regular
Marvel,RED SKULL/JOHANN SCH,255,0.0006792045625382064,0.0012911552435237424,11,Regular
Marvel,BARON STRUCKER/WOLFG,206,0.0006319849911049936,0.0035695238114280764,11,Regular
Marvel,"PRENTISS, BETTY DEAN",37,0.0001150766876372157,7.344781316323931e-06,2,Regular
Marvel,"HORTON, PROFESSOR PH",55,0.0001527383151503205,1.8325867542596133e-05,0,Regular
Marvel,"FITZPATRICK, WILL",14,5.932255399590473e-05,1.4163627725231711e-06,2,Regular
Marvel,UNION JACK II/BRIAN ,56,0.00018971258621221972,0.0001245844037785299,2,Regular
Marvel,JACK FROST/,35,0.00011545930230218585,1.663092153970322e-05,2,Regular
Marvel,MISS AMERICA/MADELIN,61,0.00017459242016149766,0.0001439364769487892,2,Regular
Marvel,THIN MAN/BRUCE DICKS,31,0.00010314795458076141,1.0682459452192636e-05,2,Regular
Marvel,RED RAVEN,48,0.00014393234804926136,3.394642643478344e-05,2,Regular
Marvel,"KRIEGHUND, COL.",16,6.623525701877419e-05,0.0,2,Regular
Marvel,PATRIOT/JEFF MACE,26,9.15060563490982e-05,2.45690208504215e-06,2,Regular
Marvel,BLUE DIAMOND/PROFESS,35,0.00011747863942568936,5.4999769885155905e-05,2,Regular
Marvel,UNION JACK/LORD MONT,44,0.00017128414217011862,2.9662734532161645e-05,2,Regular
Marvel,BARON BLOOD/JOHN FAL,60,0.00016830667308822826,0.00018769124887028213,2,Regular
Marvel,ZAWADI,20,8.336262978401234e-05,5.587905996009468e-07,13,Regular
Marvel,BLOODSTONE/ULYSSES B,43,0.00018729147026340235,0.00028236264184767644,13,Regular
Marvel,GORGILLA,32,0.00010431098622908601,0.0003054861018709723,2,Regular
Marvel,GROTTU,6,3.9490462558849665e-05,0.0,13,Regular
Marvel,MOLE MAN/HARVEY RUPE,296,0.0007406785882282877,0.003150581415316159,8,Regular
Marvel,MAKKARI/MIKE KHARY/I,299,0.0007159928359537761,0.0030009104905478015,7,Regular
Marvel,"ZINOVIEV, IVAN",8,4.3749894946573084e-05,0.0,7,Regular
Marvel,KRO [DEVIANT],145,0.00035751860144101453,0.0010949238645163288,7,Regular
Marvel,VALKIN,81,0.00020823915406673358,0.00023784018151707984,7,Regular
Marvel,GIGANTUS,18,6.678570161692833e-05,0.0003307509592989903,13,Regular
Marvel,"GEORGE, DAVID LLOYD",8,4.400976375360572e-05,0.0,2,Regular
Marvel,"DELGADO, FATHER",49,0.00014174377746169545,2.6401140531222364e-05,5,Regular
Marvel,CLOAK/TYRONE JOHNSON,275,0.0007148767189890319,0.00121926403241121,1,Regular
Marvel,MAYHEM/DET. BRIGID O,54,0.0001642068839897072,3.0610007854301085e-05,5,Regular
Marvel,DAGGER/TANDY BOWEN,250,0.0006713686128851561,0.004090448011306263,1,Regular
Marvel,HEATER DELIGHT,6,3.5314003974157884e-05,0.0,8,Regular
Marvel,STARFOX/EROS,457,0.0010385789349497824,0.0011455375161216553,7,Regular
Marvel,RADIOACTIVE MAN/DR. ,134,0.0003240117689803194,0.00035656809272156527,0,Regular
Marvel,MANDARIN,221,0.0005632815934565051,0.0014563232540284075,0,Regular
Marvel,TAURUS/CORNELIUS VAN,48,0.0001318771623913196,1.2282470572047826e-06,0,Regular
Marvel,"ERWIN, MORLEY",73,0.00019462394580900132,5.951904789722995e-05,0,Regular
Marvel,SIF,380,0.0009003245819490779,0.0016119681250800653,7,Regular
Marvel,VOLLA,44,0.00011880078149504548,3.686232535232464e-06,7,Regular
Marvel,"CASE, COL. PRESTON",39,0.00010999548958799384,3.2798886913530775e-06,7,Regular
Marvel,PERRIKUS,45,0.00013298626352089193,2.8644060685752588e-05,7,Regular
Marvel,"BRADLEY, HANK",16,5.830465994257119e-05,0.0,7,Regular
Marvel,"COLLINS, DEMITRIUS",66,0.0001767483749737157,4.5600764472009314e-05,7,Regular
Marvel,"KINCAID, DR. JANE FO",263,0.0006320172161733468,0.001399271696601843,7,Regular
Marvel,DESTROYER III,131,0.000323359355762982,0.00017883819865169908,7,Regular
Marvel,"FAIRMONT, AMANDA MAN",49,0.00013615428465672263,1.503400265802885e-05,7,Regular
Marvel,"FURY, COL. NICHOLAS ",922,0.0026072236923996572,0.01722651640890267,2,Top Node
Marvel,AQUARIUS II/,22,7.352236381017073e-05,4.3328208043791315e-08,0,Regular
Marvel,LEO/DANIEL RADFORD,41,0.00011621220738567423,9.159853464692683e-07,0,Regular
Marvel,VIRGO/ELAINE MCLAUGH,42,0.00011857541478532303,1.1937023365554682e-06,0,Regular
Marvel,ARIES II/GROVER RAYM,66,0.0001749084338005705,3.989204699218613e-06,0,Regular
Marvel,SCORPIO II,21,7.10785845802321e-05,0.0,0,Regular
Marvel,PISCES/NOAH PERRICON,41,0.00011621220738567423,9.159853464692683e-07,0,Regular
Marvel,GEMINI/JOSHUA LINK,68,0.00018145746452991634,1.743866457012993e-05,0,Regular
Marvel,CANCER/JACK KLEVENO,42,0.00011857541478532303,1.1937023365554682e-06,0,Regular
Marvel,SAGITTARIUS/HARLAN V,86,0.00021514574108313008,1.1975465024221251e-05,0,Regular
Marvel,LIBRA/GUSTAV BRANDT,125,0.000319764446015413,0.00019173605046587317,0,Regular
Marvel,CAPRICORN/WILLARD WE,50,0.00013981146408930027,5.4768300742406745e-06,0,Regular
Marvel,VIBRO/DR. FRANCIS VI,26,8.691037327857514e-05,1.8644958320722765e-06,0,Regular
Marvel,BROTHERS GRIMM II/BA,91,0.00023791905588039423,0.00017377182460128518,0,Regular
Marvel,MORLEY,15,5.700282584193519e-05,9.188329304569234e-07,0,Regular
Marvel,"STANE, OBADIAH",42,0.0001234738112767925,6.446973389755133e-06,0,Regular
Marvel,MASTER MOLD II,200,0.0005292335951555723,0.0010420911141736532,5,Regular
Marvel,MASTER MOLD III,11,5.5382424248333844e-05,3.709879865427381e-07,5,Regular
Marvel,"GILBERTI, ROSE",11,5.5382424248333844e-05,3.709879865427381e-07,5,Regular
Marvel,"CREED, GRAYDON",77,0.00020756080249327943,4.329674647974284e-05,5,Regular
Marvel,"BRIDGE, GEORGE WASHI",281,0.0007775251396885463,0.0016434274371170932,11,Regular
Marvel,"KRAGG, GEN.",7,4.37102113482282e-05,0.0,5,Regular
Marvel,"BRICKMAN, SEN. MILES",50,0.00015518456443695559,3.763659220681951e-05,5,Regular
Marvel,MAJESTON ZELIA,38,0.00011705003048300544,1.6532366599231346e-05,7,Regular
Marvel,ADVA,38,0.00011705003048300544,1.6532366599231346e-05,7,Regular
Marvel,"DIAMOND, CHUCKY",11,4.875479924739371e-05,0.0,7,Regular
Marvel,"KINCAID, DR. KEITH",157,0.000369207934694645,0.000194189646892599,7,Regular
Marvel,"FERRARI, CONNIE",42,0.0001528468467529076,6.443986411419868e-05,0,Regular
Marvel,"CHAKARA, KANU",15,7.779855862063463e-05,4.521802288829887e-06,0,Regular
Marvel,"CHAKARA, MADAN",4,4.212614590155513e-05,0.0,0,Regular
Marvel,"MOSLEY, WARDEN",4,4.212614590155513e-05,0.0,0,Regular
Marvel,KLAW/ULYSSES KLAW,268,0.0006333784548351735,0.0007896764975330601,11,Regular
Marvel,LYJA LAZERFIST [SKRU,258,0.0005956522226709606,0.0002647789456396393,13,Regular
Marvel,DEVLOR,88,0.00024832375251226615,0.0001432863484352061,13,Regular
Marvel,VIBRAXAS/N'KANO,118,0.00033086073548440736,0.0002679084725584479,13,Regular
Marvel,"RICHARDS, NATHANIEL",108,0.0002685170936364592,4.284590238935274e-05,13,Regular
Marvel,PSI-LORD/FRANKLIN BE,85,0.00024367110982798378,0.00012681265216254737,13,Regular
Marvel,ANT-MAN II/SCOTT HAR,410,0.0009756509056681255,0.0037899987370743396,13,Regular
Marvel,KRISTOFF/KRISTOFF VE,147,0.0003583605224110638,0.00021225626702810316,13,Regular
Marvel,HUNTARA/MARY ELIZABE,90,0.0002441193070669908,0.00016042645392057823,13,Regular
Marvel,WHITE TIGER/HECTOR A,96,0.0002711737902360595,0.00010988131670943721,1,Regular
Marvel,SHA SHAN,101,0.0002734989036781574,5.621670863753386e-05,1,Regular
Marvel,TARANTULA/ANTON MIGU,40,0.00012178143853438779,8.643266337707548e-06,1,Regular
Marvel,LIGHTMASTER/EDWARD L,30,9.44662533726786e-05,4.824081529808243e-07,1,Regular
Marvel,KRAVEN THE HUNTER/SE,141,0.00035047760475738813,0.000332526675110622,1,Regular
Marvel,MORGAN,67,0.00019066711617574656,5.023851551533864e-05,2,Regular
Marvel,HITMAN/LT. BURT KENY,14,5.8363056221677355e-05,7.48395440176262e-09,1,Regular
Marvel,"KLINE, MR.",20,8.835356481631253e-05,1.0671349807652955e-05,0,Regular
Marvel,"CRANDAL, BEN",8,5.3802380683704934e-05,0.0,0,Regular
Marvel,GUARDSMAN/KEVIN O'BR,33,0.00011911233913016253,1.7132186444746796e-05,0,Regular
Marvel,"RODGERS, MARIANNE",78,0.0002288457193211934,4.1852764507795285e-05,0,Regular
Marvel,"SITWELL, JASPER",204,0.0005485456140337301,0.0005804280587211608,0,Regular
Marvel,SLASHER,13,0.00010256395403033348,1.637381310744457e-05,0,Regular
Marvel,DEMITRIUS,6,4.7438331626598065e-05,0.0,0,Regular
Marvel,"BYRD, SEN. HARRINGTO",42,0.000148108086342605,1.2165572090328936e-05,0,Regular
Marvel,WHITE DRAGON,10,4.647368647245071e-05,0.0,0,Regular
Marvel,NIGHT PHANTOM II,5,3.723952452914352e-05,0.0,0,Regular
Marvel,KA-ZAR/KEVIN PLUNDER,330,0.0008143794363844817,0.0013991746876560445,2,Regular
Marvel,"BILLUPS, AGENT",25,9.69588303171495e-05,1.8745949608517197e-05,2,Regular
Marvel,PROTOCIDE/PRIVATE CL,25,9.237181192451774e-05,2.5503021804501943e-05,2,Regular
Marvel,ZABU,242,0.0006221138798882622,0.0006919203351783099,5,Regular
Marvel,"PLUNDER, ADAM KYLE M",60,0.0001758794006098058,5.056745738770073e-05,5,Regular
Marvel,"MANNING, DR.",13,5.794605032011972e-05,1.2221256645537624e-06,2,Regular
Marvel,SHANNA/SHANNA O'HARA,279,0.0007742680225002464,0.0016904732133253427,2,Regular
Marvel,FIREBRAND/GARY GILBE,62,0.00016299680287061772,9.672810110550194e-06,11,Regular
Marvel,"RAMIREZ, JAVIER",36,0.0001315459333837463,0.00011086250939531073,0,Regular
Marvel,DAYTRIPPER/AMANDA SE,233,0.0005677037051383069,0.0004981585817735336,5,Regular
Marvel,NIGHTCRAWLER/KURT WA,857,0.002104913371263399,0.008360837231160406,5,Top Node
Marvel,GOG III,29,9.092545492971592e-05,2.157771706933141e-06,5,Regular
Marvel,MAGOG II,29,9.092545492971592e-05,2.157771706933141e-06,5,Regular
Marvel,ARIZE,35,0.00010748177685251519,5.243902786230245e-06,5,Regular
Marvel,QUARK,22,8.76925536055643e-05,1.0565823322548204e-05,5,Regular
Marvel,MOJO,102,0.000259729398146747,7.733450555401975e-05,5,Regular
Marvel,GAMBIT/REMY LEBEAU ,611,0.001605114680337114,0.012997365523131497,5,Regular
Marvel,MAJOR DOMO,76,0.00020454466323732175,7.88706112821275e-05,5,Regular
Marvel,FORGE,477,0.0011179472617724054,0.0029532084418998077,5,Regular
Marvel,"SHAW, SHINOBI",100,0.0002534232808173424,0.0003877161458277828,5,Regular
Marvel,BISHOP /,359,0.0009625018913153055,0.0030897090295992236,5,Regular
Marvel,"KINE, BENEDICT",17,6.33970404241105e-05,1.8434204167216845e-06,5,Regular
Marvel,"PAYGE, REEVA",11,4.948502372036246e-05,0.0,5,Regular
Marvel,"KAUR, BENAZIR",11,4.948502372036246e-05,0.0,5,Regular
Marvel,"VAUGHAN, MRS.",33,0.00010097492188704921,3.3057884900253095e-06,7,Regular
Marvel,"BETELHEIM, NORMA",6,3.853346711626071e-05,0.0,7,Regular
Marvel,QUASAR III/WENDELL V,731,0.001678161107853731,0.00493373349043232,7,Top Node
Marvel,ORIGIN/PHYLLIS TWOMB,29,9.062547516502334e-05,9.507542037388849e-06,7,Regular
Marvel,"VAUGHAN, GAYLE",18,6.629443890629263e-05,7.919626481225103e-07,7,Regular
Marvel,"BALLANTINE, KAYLA",225,0.0005391425464770354,0.0009726471729981171,7,Regular
Marvel,UNBEING/BILLY BETELH,22,7.481576351026252e-05,2.5863481931323514e-06,7,Regular
Marvel,WHIZZER II/STANLEY S,172,0.00041929821441850305,0.000570381140079416,7,Regular
Marvel,ARCANNA/ARCANNA JONE,152,0.0003797789347196448,0.0004371991118306769,7,Regular
Marvel,KRONOS,100,0.00023345916364021465,2.7759109685832933e-05,7,Regular
Marvel,EON,130,0.00031907050503008575,0.00011902927709914383,7,Regular
Marvel,DR. SPECTRUM/JOSEPH ,180,0.0004496543408566366,0.000659007736012075,7,Regular
Marvel,"TANAKA, KENJIRO",166,0.00040725736310248645,0.0005565293966581277,7,Regular
Marvel,LADY LARK/LINDA LEWI,133,0.0003397570574138859,0.00037154282006322245,7,Regular
Marvel,"GARFIELD, MURRAY",21,6.687616487687162e-05,0.0,7,Regular
Marvel,SHAPE,98,0.00025665186659545636,0.00018729857880427295,7,Regular
Marvel,HYPERION,189,0.0004727548743616699,0.0006728086850404346,7,Regular
Marvel,SERGEI,141,0.0003325548372502319,0.000123642624291501,7,Regular
Marvel,MAELSTROM/MALCOLM ST,118,0.00027600975261644434,4.987280019895987e-05,7,Regular
Marvel,JACK OF HEARTS/JACK ,332,0.0007720715450223196,0.0009613427383967582,2,Regular
Marvel,POWER PRINCESS/ZARDA,120,0.0003090336616728343,0.0002526810808110891,7,Regular
